departamento,provincia,distrito,latitud,longitud,ubigeo
PUNO,YUNGUYO,YUNGUYO,-16.226666666666667,-69.09555555555555,211301
TACNA,CANDARAVE,CAIRANI,-17.28527777777778,-70.36361111111111,230202
TACNA,CANDARAVE,CAMILACA,-17.2425,-70.38805555555557,230203
TACNA,CANDARAVE,CANDARAVE,-17.268055555555556,-70.25027777777778,230201
TACNA,CANDARAVE,CURIBAYA,-17.38138888888889,-70.33472222222221,230204
TACNA,CANDARAVE,HUANUARA,-17.31361111111111,-70.32249999999999,230205
TACNA,CANDARAVE,QUILAHUANI,-17.31833333333333,-70.25861111111111,230206
TACNA,JORGE BASADRE,ILABAYA,-17.418055555555558,-70.51305555555555,230302
TACNA,JORGE BASADRE,ITE,-17.861666666666668,-70.96583333333334,230303
TACNA,JORGE BASADRE,LOCUMBA,-17.61388888888889,-70.76277777777777,230301
TACNA,TACNA,ALTO DE LA ALIANZA,-17.993055555555557,-70.24777777777778,230102
TACNA,TACNA,CALANA,-17.943333333333335,-70.18833333333333,230103
TACNA,TACNA,CIUDAD NUEVA,-17.981944444444444,-70.23805555555556,230104
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,-18.043055555555558,-70.25166666666667,230110
TACNA,TACNA,INCLAN,-17.79388888888889,-70.49472222222222,230105
TACNA,TACNA,LA YARADA LOS PALOS,-18.28611111111111,-70.43916666666667,230111
TACNA,TACNA,PACHIA,-17.89638888888889,-70.1538888888889,230106
TACNA,TACNA,PALCA,-17.778333333333332,-69.95972222222223,230107
TACNA,TACNA,POCOLLAY,-17.996666666666666,-70.22583333333334,230108
TACNA,TACNA,SAMA,-17.8625,-70.56,230109
TACNA,TACNA,TACNA,-18.001944444444444,-70.25194444444445,230101
TACNA,TARATA,ESTIQUE,-17.541944444444447,-70.01833333333333,230403
TACNA,TARATA,ESTIQUE-PAMPA,-17.538611111111113,-70.03138888888888,230404
TACNA,TARATA,HEROES ALBARRACIN,-17.480555555555554,-70.12305555555555,230402
TACNA,TARATA,SITAJARA,-17.37527777777778,-70.13388888888889,230405
TACNA,TARATA,SUSAPAYA,-17.348055555555554,-70.13361111111112,230406
TACNA,TARATA,TARATA,-17.474999999999998,-70.03194444444445,230401
TACNA,TARATA,TARUCACHI,-17.52583333333333,-70.03166666666667,230407
TACNA,TARATA,TICACO,-17.447222222222223,-70.04666666666667,230408
